node03
system has 32 processor(s). 
time elapsed: 16.401091 sec, perf: 15.242888 GFLOPS, cpu_id: 14
time elapsed: 16.095710 sec, perf: 15.532089 GFLOPS, cpu_id: 19
time elapsed: 16.134043 sec, perf: 15.495186 GFLOPS, cpu_id: 8
time elapsed: 16.355920 sec, perf: 15.284985 GFLOPS, cpu_id: 10
time elapsed: 16.453682 sec, perf: 15.194167 GFLOPS, cpu_id: 16
time elapsed: 16.423318 sec, perf: 15.222259 GFLOPS, cpu_id: 21
time elapsed: 16.560996 sec, perf: 15.095710 GFLOPS, cpu_id: 0
time elapsed: 16.728903 sec, perf: 14.944196 GFLOPS, cpu_id: 22
time elapsed: 16.062162 sec, perf: 15.564530 GFLOPS, cpu_id: 27
time elapsed: 16.209041 sec, perf: 15.423491 GFLOPS, cpu_id: 7
time elapsed: 16.332648 sec, perf: 15.306765 GFLOPS, cpu_id: 15
time elapsed: 16.216951 sec, perf: 15.415968 GFLOPS, cpu_id: 29
time elapsed: 16.351742 sec, perf: 15.288890 GFLOPS, cpu_id: 23
time elapsed: 16.597717 sec, perf: 15.062312 GFLOPS, cpu_id: 31
time elapsed: 16.471992 sec, perf: 15.177278 GFLOPS, cpu_id: 1
time elapsed: 16.761844 sec, perf: 14.914826 GFLOPS, cpu_id: 30
